,normal,count,word,tag,source
1010,Шумск,2,['Шумск'],"NOUN,inan,masc,Geox sing,nomn",Gogol_N._Vechera_Na_Hutore_Bliz_Dikanki.txt
1011,Конотоп,2,"['Конотопе', 'Конотопа']","NOUN,inan,masc,Geox sing,nomn",Gogol_N._Vechera_Na_Hutore_Bliz_Dikanki.txt
1012,Комо,2,['Комо'],"NOUN,inan,neut,Sgtm,Fixd,Geox sing,nomn",Gogol_N._Vechera_Na_Hutore_Bliz_Dikanki.txt
1013,Карпаты,2,['Карпат'],"NOUN,inan,femn,Pltm,Geox plur,nomn",Gogol_N._Vechera_Na_Hutore_Bliz_Dikanki.txt
1014,Стуса,1,['Стуса'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Gogol_N._Vechera_Na_Hutore_Bliz_Dikanki.txt
1015,Сабля,1,['Сабли'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Gogol_N._Vechera_Na_Hutore_Bliz_Dikanki.txt
1016,Сотникова,1,['Сотникова'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Gogol_N._Vechera_Na_Hutore_Bliz_Dikanki.txt
1017,Скра,1,['Скры'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Gogol_N._Vechera_Na_Hutore_Bliz_Dikanki.txt
1018,Цыбула,1,['Цыбуле'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Gogol_N._Vechera_Na_Hutore_Bliz_Dikanki.txt
1019,Украинский,1,['Украинского'],"ADJF,Geox masc,sing,nomn",Gogol_N._Vechera_Na_Hutore_Bliz_Dikanki.txt
1020,Черкас,1,['Черкасы'],"NOUN,inan,masc,Geox sing,nomn",Gogol_N._Vechera_Na_Hutore_Bliz_Dikanki.txt
1021,Турещиня,1,['Турещине'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Gogol_N._Vechera_Na_Hutore_Bliz_Dikanki.txt
1022,Башт,1,['Башта'],"NOUN,inan,masc,Geox sing,nomn",Gogol_N._Vechera_Na_Hutore_Bliz_Dikanki.txt
1023,Патьока,1,['Патьоки'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Gogol_N._Vechera_Na_Hutore_Bliz_Dikanki.txt
1024,Палестина,1,['Палестине'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Gogol_N._Vechera_Na_Hutore_Bliz_Dikanki.txt
1025,Нежин,1,['Нежина'],"NOUN,inan,masc,Geox sing,nomn",Gogol_N._Vechera_Na_Hutore_Bliz_Dikanki.txt
1026,Малороссия,1,['Малороссии'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Gogol_N._Vechera_Na_Hutore_Bliz_Dikanki.txt
1027,Бухань,1,['Бухане'],"NOUN,inan,masc,Sgtm,Geox sing,nomn",Gogol_N._Vechera_Na_Hutore_Bliz_Dikanki.txt
1028,Кременчуг,1,['Кременчуга'],"NOUN,inan,masc,Geox sing,nomn",Gogol_N._Vechera_Na_Hutore_Bliz_Dikanki.txt
1029,Глухов,1,['Глухове'],"NOUN,inan,masc,Geox sing,nomn",Gogol_N._Vechera_Na_Hutore_Bliz_Dikanki.txt
1030,Венгрия,1,['Венгрии'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Gogol_N._Vechera_Na_Hutore_Bliz_Dikanki.txt
1031,Варена,1,['Варену'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Gogol_N._Vechera_Na_Hutore_Bliz_Dikanki.txt
1032,Кума,1,['Кума'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Gogol_N._Vechera_Na_Hutore_Bliz_Dikanki.txt
1033,Петербург,45,"['Петербург', 'Петербурге', 'Петербургу', 'Петербурга']","NOUN,inan,masc,Geox sing,nomn",Goncharov_I._Obiyknovennaya_IstoriyaI.txt
1034,Москва,7,"['Москву', 'Москве', 'Москвы']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Goncharov_I._Obiyknovennaya_IstoriyaI.txt
1035,Нева,6,"['Невы', 'Неву', 'Нева']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Goncharov_I._Obiyknovennaya_IstoriyaI.txt
1036,Италия,5,"['Италию', 'Италии']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Goncharov_I._Obiyknovennaya_IstoriyaI.txt
1037,Сулья,3,['Сулье'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Goncharov_I._Obiyknovennaya_IstoriyaI.txt
1038,Расино,3,['Расина'],"NOUN,inan,neut,Sgtm,Geox sing,nomn",Goncharov_I._Obiyknovennaya_IstoriyaI.txt
1039,Юпитер,3,"['Юпитер', 'Юпитере', 'Юпитеру']","NOUN,inan,masc,Geox sing,nomn",Goncharov_I._Obiyknovennaya_IstoriyaI.txt
1040,Горбатов,3,"['Горбатова', 'Горбатовой']","NOUN,inan,masc,Geox sing,nomn",Goncharov_I._Obiyknovennaya_IstoriyaI.txt
1041,Геснера,3,['Геснера'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Goncharov_I._Obiyknovennaya_IstoriyaI.txt
1042,Париж,2,['Париже'],"NOUN,inan,masc,Sgtm,Geox sing,accs",Goncharov_I._Obiyknovennaya_IstoriyaI.txt
1043,Федра,2,['Федра'],"NOUN,inan,femn,Sgtm,Fixd,Abbr,Geox sing,nomn",Goncharov_I._Obiyknovennaya_IstoriyaI.txt
1044,Россия,2,"['Россию', 'России']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Goncharov_I._Obiyknovennaya_IstoriyaI.txt
1045,Крым,2,['Крым'],"NOUN,inan,masc,Sgtm,Geox sing,nomn",Goncharov_I._Obiyknovennaya_IstoriyaI.txt
1046,Киссинген,2,"['Киссингене', 'Киссинген']","NOUN,inan,masc,Geox sing,nomn",Goncharov_I._Obiyknovennaya_IstoriyaI.txt
1047,Америка,2,"['Америку', 'Америке']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Goncharov_I._Obiyknovennaya_IstoriyaI.txt
1048,Европа,2,"['Европе', 'Европу']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Goncharov_I._Obiyknovennaya_IstoriyaI.txt
1049,Паганиня,1,['Паганини'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Goncharov_I._Obiyknovennaya_IstoriyaI.txt
